CP000557.1	0.214131385741389
AE016827.1	0.213865545753535
CP002801.1	0.21360329167567
CP000088.1	0.213344532282217
CP001055.1	0.213089179732546
AE004091.2	0.212837149406813
CP002395.1	0.212588359751605
CR848038.1	0.212342732134663
BA000012.4	0.21210019070808
CP002546.1	0.211860662279374
CP001720.1	0.211624076189905
CP002100.1	0.211390364200142
CP000474.1	0.211159460381314
CP002344.1	0.210931301013046
AE016877.1	0.210705824486561
CP001688.1	0.210482971213113
CP003220.1	0.210262683537304
CP001650.1	0.210044905654981
CP000422.1	0.209829583535428
CP000875.1	0.209616664847577
CP000851.1	0.20940609889001
CP002363.1	0.209197836524503
CP001365.1	0.208991830112911
AP012052.1	0.208788033457194
AE016958.1	0.208586401742393
FR871757.1	0.20838689148239
CP003283.1	0.208189460468289
AP012046.1	0.207994067719267
CP002051.1	0.207800673435756
CP000458.1	0.207609238954824
CP000614.1	0.207419726707635
CP000414.1	0.207232100178873
CP001621.1	0.207046323868013
CP001348.1	0.206862363252358
CP002858.1	0.206680184751729
CP001981.1	0.20649975569473
CT978603.1	0.206321044286498
FM162591.1	0.206144019577875
CP000114.1	0.205968651435899
CP000416.1	0.205794910515587
CP001079.1	0.205622768232901
CP001298.1	0.205452196738872
AP012029.1	0.205283168894805
AM263198.1	0.205115658248511
FP929003.1	0.204949639011531
CP007055.1	0.204785086037282
CP002745.1	0.204621974800096
CP001850.2	0.204460281375105
CP003171.1	0.204299982418924
CP002505.1	0.204141055151112
CP001820.1	0.203983477336346
CP000510.1	0.203827227267309
CP002917.1	0.203672283748228
CU928158.2	0.203518626079056
CP002220.1	0.203366234040245
CP002600.1	0.203215087878114
L77117.1	0.203065168290747
CP007031.1	0.202916456414436
AE017199.1	0.202768933810617
CP002345.1	0.202622582453286
CP000469.1	0.202477384716882
CP003119.1	0.2023333233646
CP002207.1	0.202190381537137
CP003175.1	0.202048542741829
CP000099.1	0.201907790842181
CP000815.1	0.201768110047764
AP012159.1	0.201629484904466
CP003369.1	0.201491900285087
CP002790.1	0.201355341380247
CP001959.1	0.201219793689621
CP003179.1	0.201085243013462
CP003147.1	0.200951675444417
CP002695.1	0.200819077359616
CP003389.1	0.200687435413027
CP000867.1	0.200556736528059
CP002534.1	0.200426967890421
CP001562.1	0.200298116941204
AP012200.1	0.200170171370194
CR522870.1	0.200043119109398
CP003333.1	0.199916948326783
CP000282.1	0.19979164742021
AM114193.2	0.199667205011566
CP001661.1	0.199543609941073
CP001010.1	0.199420851261787
AP012319.1	0.199298918234259
CP001131.1	0.199177800321366
AM942759.1	0.199057487183298
AE002160.2	0.198937968672705
AM039952.1	0.198819234829981
CP003318.1	0.198701275878706
AP009152.1	0.198584082221206
FN554889.1	0.198467644434263
AFHJ01000001.1	0.198351953264943
CP001681.1	0.198236999626552
CP002735.1	0.198122774594704
CP002376.1	0.198009269403512
CP001706.1	0.197896475441887
CP003066.1	0.19778438424994
CP001226.1	0.197672987515493
CP002652.1	0.197562277070686
CP003167.1	0.197452244888681
AM295250.1	0.19734288308046
CP000411.1	0.197234183891713
CP001824.1	0.197126139699814
CP000660.1	0.197018743010876
CP002209.1	0.196911986456891
AP011149.1	0.196805862792954
AE017263.1	0.196700364894549
CP000628.1	0.196595485754926
CP001750.1	0.196491218482532
CP002039.1	0.196387556298526
BA000004.3	0.19628449253435
CP000016.1	0.196182020629367
CP002690.1	0.196080134128569
CP001657.1	0.195978826680334
CP002108.1	0.195878092034247
CP000612.1	0.195777924038983
CP003060.1	0.195678316640235
CP003169.1	0.195579263878703
CP002819.1	0.195480759888132
CP001734.1	0.195382798893399
CP000478.1	0.19528537520865
CP000034.1	0.195188483235485
CP002467.1	0.195092117461189
CP000909.1	0.194996272457002
AP010946.1	0.19490094287644
CP001016.1	0.194806123453653
FQ311875.1	0.194711809001823
CP000562.1	0.194617994411603
CP000489.1	0.194524674649597
CP000109.2	0.19443184475687
CP000450.1	0.1943394998475
CP002084.1	0.194247635107162
CP003099.1	0.194156245791747
HE572590.1	0.194065327226017
AE008691.1	0.193974874802284
CP001794.1	0.193884883979126
CP000459.1	0.193795350280138
CP002608.1	0.193706269292699
CP000083.1	0.193617636666779
CP002988.1	0.193529448113772
CP002725.1	0.19344169940535
CP002118.1	0.193354386372349
FP929042.1	0.193267504903683
CP003198.1	0.193181050945271
CP000896.1	0.193095020499004
CP003126.1	0.193009409621721
CP002933.1	0.192924214424222
CP002011.1	0.192839431070286
CP002103.1	0.19275505577573
AE017340.1	0.192671084807473
CP000679.1	0.192587514482633
CP001821.1	0.19250434116763
CP001014.1	0.192421561277325
CP001279.1	0.192339171274167
CP001787.1	0.192257167667356
CP000248.1	0.192175547012039
AY596297.1	0.192094305908504
CP004145.1	0.192013441001408
CP001682.1	0.191932948979008
CP000776.1	0.191852826572423
CP002585.1	0.191773070554895
CP003940.1	0.191693677741079
CP001654.1	0.191614644986341
AM420293.1	0.191535969186076
AP012054.1	0.19145764727503
AE017243.1	0.19137967622665
AE017180.2	0.191302053052438
CP002162.1	0.191224774801318
AP012048.1	0.191147838559023
BX897699.1	0.191071241447488
CP002918.1	0.190994980624257
FR687359.1	0.190919053281903
CP008742.1	0.190843456647462
CP002536.1	0.190768187981871
CP002069.1	0.190693244579427
CP002447.1	0.190618623767246
CP001229.1	0.190544322904745
CP001391.1	0.190470339383122
CP001098.1	0.190396670624856
CP002461.1	0.190323314083211
BX950851.1	0.190250267241752
CP000077.1	0.19017752761387
CP000559.1	0.190105092742315
CP002009.1	0.190032960198743
CP002737.1	0.189961127583263
CP001463.1	0.189889592524002
CP004404.1	0.189818352676671
CP002605.1	0.189747405724145
CP003346.1	0.189676749376044
AE000512.1	0.189606381368332
AE015925.1	0.189536299462912
CP001778.1	0.189466501447241
CP003221.1	0.189396985133937
CP002955.1	0.18932774836041
CP001080.1	0.189258788988486
CP001338.1	0.189190104904049
CP000539.1	0.189121694016678
CP000383.1	0.189053554259303
CP002385.1	0.188985683587857
CP001836.1	0.188918079980941
CP003659.1	0.188850741439492
AE015924.1	0.188783665986457
AP012292.1	0.188716851666476
CP002663.1	0.188650296545564
CP001796.1	0.188583998710808
CP001968.1	0.188517956270061
CR931997.1	0.188452167351648
CP000743.1	0.188386630104068
FQ790233.1	0.188321342695715
CP001823.1	0.188256303314593
CP001515.1	0.188191510168035
AP008226.1	0.18812696148244
CP000885.1	0.188062655502998
CP002824.1	0.187998590493431
CP003051.1	0.187934764735735
CP001321.1	0.187871176529927
FN557490.1	0.187807824193793
CP000686.1	0.187744706062646
CP002914.1	0.187681820489085
FM252031.1	0.187619165842756
CP002922.1	0.187556740510124
CP002456.1	0.187494542894238
CP002859.1	0.187432571414513
BA000011.4	0.187370824506505
CP000387.1	0.187309300621692
AE009950.1	0.187247998227266
CP002352.1	0.187186915805918
CP003170.1	0.187126051855634
CP000488.1	0.187065404889489
CP002987.1	0.187004973435451
CP000394.2	0.186944756036181
AM999887.1	0.186884751248841
AY596298.1	0.186824957644904
AE015451.2	0.186765373809967
CP000993.1	0.186705998343566
CP002130.1	0.186646829858995
CP002786.1	0.186587866983129
CP002049.1	0.186529108356248
AP009384.1	0.186470552631862
CP003418.1	0.186412198476546
AM398681.2	0.18635404456977
CP000102.1	0.186296089603734
CP002775.1	0.186238332283209
CP001114.1	0.186180771325373
FQ859181.1	0.18612340545966
CP003316.1	0.186066233427602
AM942444.1	0.186009253982677
CP000634.1	0.18595246589016
AP012303.1	0.185895867926979
CP002349.1	0.185839458881565
CP002810.1	0.185783237553711
FN666575.1	0.185727202754432
AP009256.1	0.18567135330583
CP001504.2	0.185615688040949
CP000561.1	0.185560205803651
CP000721.1	0.185504905448477
CP000111.1	0.185449785840518
CP000924.1	0.185394845855289
AP012202.1	0.185340084378603
CP002221.1	0.185285500306443
AP010890.1	0.185231092544842
CP002583.1	0.185176860009764
CP000655.1	0.18512280162698
CP001678.1	0.185068916331959
CP000482.1	0.185015203069744
CP003876.1	0.184961660794843
CP000393.1	0.184908288471117
CP000490.1	0.184855085071669
CP002170.1	0.184802049578735
CP000792.2	0.184749180983576
CP001672.1	0.184696478286376
AE010299.1	0.184643940496134
CP002062.1	0.184591566630562
BA000039.2	0.184539355715987
CP002045.1	0.184487306787248
CP000091.1	0.184435418887599
CP003235.1	0.184383691068613
CP002792.1	0.184332122390086
CP001337.1	0.184280711919942
AM260525.1	0.184229458734144
CP001645.1	0.184178361916596
FN667742.1	0.18412742055906
CP000830.1	0.184076633761061
CP003117.1	0.184026000629806
CP002551.1	0.183975520280091
CP002330.1	0.18392519183422
CP002284.1	0.183875014421921
CP001827.1	0.183824987180259
CP002278.1	0.18377510925356
AE000657.1	0.183725379793328
CP000828.1	0.183675797958165
CP000633.1	0.183626362913692
AE000666.1	0.183577073832474
CP002038.1	0.183527929893943
CP000471.1	0.183478930284321
CP001124.1	0.18343007419655
FR687253.1	0.183381360830214
CP002157.1	0.183332789391469
CP000377.1	0.183284359092974
CP000698.1	0.183236069153817
CP002205.1	0.183187918799448
AP010803.1	0.183139907261608
CP000360.1	0.183092033778268
CP002513.1	0.183044297593554
CP001111.1	0.182996697957688
CP001712.1	0.182949234126918
CP000746.1	0.182901905363458
CP001135.1	0.182854710935425
CP001928.1	0.182807650116773
CP002991.1	0.182760722187235
CP001601.1	0.182713926432261
AP008230.1	0.182667262142958
CP001104.1	0.182620728616031
AGIY02000001.1	0.182574325153725
CP002341.1	0.182528051063768
CP003168.1	0.182481905659313
CP002013.1	0.182435888258883
CP001644.1	0.182389998186313
AM406670.1	0.182344234770699
CP001357.1	0.182298597346342
CP001859.1	0.182253085252697
CP003050.1	0.182207697834314
CP000563.1	0.182162434440795
CP000847.1	0.182117294426737
CP001997.1	0.18207227715168
CP002040.1	0.182027381980063
CP001429.2	0.18198260828117
FM204883.1	0.181937955429083
CP004390.1	0.181893422802631
CP001843.1	0.181849009785349
HE577327.1	0.181804715765423
BA000036.3	0.18176054013565
AE009951.2	0.181716482293388
CP001503.2	0.181672541640514
AE017321.1	0.181628717583376
CP003174.1	0.181585009532752
CP001034.1	0.181541416903804
CP000252.1	0.181497939116038
CP007032.1	0.181454575593257
CP002277.1	0.181411325763523
CP001655.1	0.181368189059113
CP003342.1	0.18132516491648
CP000382.1	0.18128225277621
CP002689.1	0.181239452082985
FR872580.1	0.181196762285541
CP003243.1	0.18115418283663
CP002056.1	0.18111171319298
CP003375.1	0.18106935281526
CP003282.1	0.18102710116804
CP001738.1	0.180984957719752
CP003368.1	0.180942921942659
CP001995.1	0.180900993312811
CP003295.1	0.180859171310016
CP001673.1	0.180817455417801
CP001366.1	0.180775845123376
CP003125.1	0.180734339917601
CP021124.1	0.180692939294954
CP000517.1	0.180651642753492
CP002057.1	0.18061044979482
CP002872.1	0.18056935992406
CU468135.1	0.180528372649815
CP000031.2	0.180487487484137
CP002586.1	0.180446703942499
FP929140.1	0.180406021543757
CP003108.1	0.180365439810124
CP000384.1	0.180324958267138
CP003360.1	0.180284576443628
CP001700.1	0.180244293871691
CP002696.1	0.180204110086652
CP001103.3	0.180164024627047
CP000431.1	0.18012403703458
CP003479.1	0.180084146854108
CP002014.1	0.180044353633601
CP002743.1	0.18000465692412
CP000350.1	0.179965056279789
CR543861.1	0.179925551257765
CP002472.1	0.179886141418212
CP001666.1	0.179846826324273
CP000446.1	0.179807605542048
AP012035.1	0.179768478640559
AP012053.1	0.179729445191732
HE663493.1	0.179690504770369
CP001721.1	0.179651656954118
CP003130.1	0.179612901323456
FN869568.2	0.179574237461655
CP003255.1	0.179535664954766
CP000053.1	0.179497183391587
CP003321.1	0.179458792363646
CP020896.1	0.17942049146517
AE017143.1	0.179382280293067
CP000090.1	0.1793441584469
CP001275.1	0.179306125528865
CP000009.1	0.179268181143767
CP001221.1	0.179230324898998
CU469464.1	0.179192556404516
CP002396.1	0.17915487527282
CP000409.1	0.17911728111893
CP001322.1	0.179079773560366
CP002224.1	0.179042352217125
CP001600.2	0.17900501671166
CP001685.1	0.178967766668862
AE017333.1	0.178930601716033
CP000513.1	0.178893521482872
AP010968.1	0.178856525601451
CP002124.1	0.178819613706197
CP002530.1	0.178782785433869
CP002491.1	0.178746040423542
CP000514.1	0.178709378316586
CP002798.1	0.178672798756644
CP003078.1	0.17863630138962
CP001638.1	0.178599885863651
CP000529.1	0.178563551829097
CP000013.1	0.178527298938516
CP001154.1	0.178491126846649
CP002829.1	0.178455035210402
CP000781.1	0.178419023688826
CP001696.1	0.178383091943102
CP001842.1	0.17834723963652
CP000969.1	0.178311466434466
AP012044.1	0.178275772004401
CP001758.1	0.178240156015846
CP002131.1	0.178204618140365
CP000518.1	0.178169158051546
CP001683.1	0.178133775424989
CP002920.1	0.178098469938286
CP002416.1	0.178063241271006
